,year,ft_lgbt,religion,party_id,religion_cat,party_id_cat
27838,1984,90.0,1.0,5.0,Religious,Democrat
27839,1984,0.0,1.0,1.0,Religious,Republican
27841,1984,30.0,1.0,2.0,Religious,Independent
27843,1984,0.0,1.0,2.0,Religious,Independent
27844,1984,0.0,1.0,5.0,Religious,Democrat
27845,1984,50.0,1.0,5.0,Religious,Democrat
27846,1984,0.0,1.0,2.0,Religious,Independent
27847,1984,10.0,1.0,5.0,Religious,Democrat
27848,1984,0.0,1.0,1.0,Religious,Republican
27849,1984,40.0,0.0,1.0,Not Religious,Republican
27851,1984,0.0,1.0,5.0,Religious,Democrat
27852,1984,0.0,1.0,2.0,Religious,Independent
27853,1984,10.0,1.0,2.0,Religious,Independent
27854,1984,50.0,1.0,1.0,Religious,Republican
27855,1984,50.0,1.0,1.0,Religious,Republican
27856,1984,50.0,1.0,5.0,Religious,Democrat
27857,1984,30.0,1.0,1.0,Religious,Republican
27858,1984,0.0,1.0,1.0,Religious,Republican
27859,1984,15.0,1.0,3.0,Religious,No preference
27860,1984,50.0,1.0,5.0,Religious,Democrat
27862,1984,0.0,1.0,5.0,Religious,Democrat
27864,1984,20.0,1.0,1.0,Religious,Republican
27865,1984,0.0,1.0,5.0,Religious,Democrat
27866,1984,50.0,1.0,1.0,Religious,Republican
27869,1984,98.5,1.0,5.0,Religious,Democrat
27870,1984,50.0,1.0,5.0,Religious,Democrat
27871,1984,50.0,0.0,2.0,Not Religious,Independent
27872,1984,50.0,1.0,3.0,Religious,No preference
27875,1984,10.0,1.0,1.0,Religious,Republican
27876,1984,0.0,1.0,2.0,Religious,Independent
27877,1984,50.0,1.0,5.0,Religious,Democrat
27878,1984,50.0,1.0,3.0,Religious,No preference
27879,1984,0.0,1.0,2.0,Religious,Independent
27881,1984,50.0,1.0,3.0,Religious,No preference
27882,1984,90.0,0.0,5.0,Not Religious,Democrat
27883,1984,50.0,1.0,5.0,Religious,Democrat
27888,1984,75.0,1.0,5.0,Religious,Democrat
27889,1984,50.0,1.0,5.0,Religious,Democrat
27890,1984,50.0,1.0,2.0,Religious,Independent
27891,1984,70.0,0.0,5.0,Not Religious,Democrat
27892,1984,50.0,1.0,3.0,Religious,No preference
27893,1984,80.0,1.0,5.0,Religious,Democrat
27895,1984,0.0,1.0,1.0,Religious,Republican
27897,1984,0.0,1.0,5.0,Religious,Democrat
27899,1984,50.0,0.0,2.0,Not Religious,Independent
27900,1984,50.0,0.0,5.0,Not Religious,Democrat
27901,1984,50.0,1.0,5.0,Religious,Democrat
27903,1984,10.0,0.0,2.0,Not Religious,Independent
27904,1984,0.0,1.0,2.0,Religious,Independent
27906,1984,40.0,1.0,5.0,Religious,Democrat
27908,1984,25.0,1.0,1.0,Religious,Republican
27909,1984,15.0,1.0,5.0,Religious,Democrat
27910,1984,50.0,1.0,2.0,Religious,Independent
27911,1984,70.0,1.0,1.0,Religious,Republican
27912,1984,0.0,1.0,5.0,Religious,Democrat
27913,1984,10.0,1.0,5.0,Religious,Democrat
27914,1984,0.0,0.0,2.0,Not Religious,Independent
27917,1984,0.0,0.0,1.0,Not Religious,Republican
27918,1984,20.0,0.0,3.0,Not Religious,No preference
27920,1984,0.0,1.0,2.0,Religious,Independent
27921,1984,85.0,1.0,1.0,Religious,Republican
27922,1984,0.0,0.0,2.0,Not Religious,Independent
27923,1984,10.0,1.0,2.0,Religious,Independent
27925,1984,50.0,1.0,2.0,Religious,Independent
27927,1984,50.0,1.0,1.0,Religious,Republican
27929,1984,0.0,1.0,1.0,Religious,Republican
27930,1984,0.0,1.0,3.0,Religious,No preference
27931,1984,10.0,1.0,1.0,Religious,Republican
27932,1984,0.0,1.0,1.0,Religious,Republican
27933,1984,40.0,1.0,3.0,Religious,No preference
27934,1984,40.0,1.0,2.0,Religious,Independent
27935,1984,1.0,1.0,2.0,Religious,Independent
27936,1984,0.0,1.0,2.0,Religious,Independent
27937,1984,50.0,1.0,5.0,Religious,Democrat
27939,1984,70.0,1.0,2.0,Religious,Independent
27940,1984,40.0,1.0,1.0,Religious,Republican
27941,1984,0.0,0.0,2.0,Not Religious,Independent
27942,1984,60.0,0.0,5.0,Not Religious,Democrat
27943,1984,0.0,1.0,1.0,Religious,Republican
27944,1984,40.0,1.0,2.0,Religious,Independent
27945,1984,40.0,1.0,5.0,Religious,Democrat
27947,1984,50.0,1.0,2.0,Religious,Independent
27948,1984,50.0,1.0,5.0,Religious,Democrat
27949,1984,40.0,0.0,2.0,Not Religious,Independent
27950,1984,0.0,1.0,1.0,Religious,Republican
27951,1984,0.0,0.0,5.0,Not Religious,Democrat
27952,1984,15.0,0.0,5.0,Not Religious,Democrat
27953,1984,30.0,1.0,2.0,Religious,Independent
27954,1984,25.0,1.0,1.0,Religious,Republican
27955,1984,0.0,1.0,5.0,Religious,Democrat
27957,1984,70.0,0.0,2.0,Not Religious,Independent
27958,1984,50.0,0.0,5.0,Not Religious,Democrat
27959,1984,70.0,1.0,5.0,Religious,Democrat
27960,1984,30.0,1.0,3.0,Religious,No preference
27961,1984,50.0,0.0,1.0,Not Religious,Republican
27963,1984,30.0,0.0,3.0,Not Religious,No preference
27964,1984,30.0,1.0,1.0,Religious,Republican
27965,1984,5.0,1.0,5.0,Religious,Democrat
27966,1984,20.0,1.0,5.0,Religious,Democrat
27967,1984,5.0,1.0,5.0,Religious,Democrat
27968,1984,30.0,1.0,1.0,Religious,Republican
27969,1984,30.0,0.0,5.0,Not Religious,Democrat
27971,1984,20.0,1.0,3.0,Religious,No preference
27972,1984,0.0,1.0,1.0,Religious,Republican
27973,1984,50.0,1.0,3.0,Religious,No preference
27974,1984,40.0,1.0,5.0,Religious,Democrat
27975,1984,15.0,0.0,3.0,Not Religious,No preference
27977,1984,50.0,1.0,5.0,Religious,Democrat
27979,1984,50.0,1.0,1.0,Religious,Republican
27981,1984,40.0,1.0,2.0,Religious,Independent
27982,1984,0.0,1.0,5.0,Religious,Democrat
27983,1984,0.0,1.0,5.0,Religious,Democrat
27984,1984,0.0,0.0,2.0,Not Religious,Independent
27988,1984,50.0,1.0,2.0,Religious,Independent
27989,1984,50.0,0.0,2.0,Not Religious,Independent
27990,1984,0.0,1.0,1.0,Religious,Republican
27991,1984,0.0,1.0,5.0,Religious,Democrat
27992,1984,50.0,1.0,2.0,Religious,Independent
27994,1984,0.0,1.0,1.0,Religious,Republican
27995,1984,0.0,1.0,3.0,Religious,No preference
27996,1984,0.0,1.0,5.0,Religious,Democrat
27997,1984,50.0,1.0,1.0,Religious,Republican
27998,1984,85.0,0.0,2.0,Not Religious,Independent
27999,1984,30.0,1.0,5.0,Religious,Democrat
28000,1984,0.0,1.0,2.0,Religious,Independent
28001,1984,50.0,0.0,2.0,Not Religious,Independent
28004,1984,30.0,0.0,1.0,Not Religious,Republican
28006,1984,0.0,0.0,2.0,Not Religious,Independent
28007,1984,70.0,1.0,1.0,Religious,Republican
28008,1984,15.0,1.0,5.0,Religious,Democrat
28009,1984,70.0,0.0,5.0,Not Religious,Democrat
28010,1984,15.0,1.0,1.0,Religious,Republican
28011,1984,0.0,1.0,1.0,Religious,Republican
28012,1984,0.0,1.0,1.0,Religious,Republican
28013,1984,60.0,1.0,2.0,Religious,Independent
28014,1984,10.0,1.0,1.0,Religious,Republican
28016,1984,0.0,0.0,1.0,Not Religious,Republican
28017,1984,0.0,1.0,1.0,Religious,Republican
28018,1984,50.0,1.0,2.0,Religious,Independent
28019,1984,15.0,1.0,3.0,Religious,No preference
28020,1984,20.0,0.0,2.0,Not Religious,Independent
28022,1984,50.0,1.0,2.0,Religious,Independent
28023,1984,50.0,0.0,2.0,Not Religious,Independent
28024,1984,0.0,0.0,5.0,Not Religious,Democrat
28025,1984,60.0,1.0,2.0,Religious,Independent
28026,1984,0.0,1.0,1.0,Religious,Republican
28027,1984,5.0,1.0,3.0,Religious,No preference
28028,1984,15.0,1.0,2.0,Religious,Independent
28029,1984,50.0,1.0,5.0,Religious,Democrat
28030,1984,10.0,1.0,1.0,Religious,Republican
28031,1984,0.0,1.0,1.0,Religious,Republican
28033,1984,50.0,1.0,5.0,Religious,Democrat
28034,1984,50.0,1.0,5.0,Religious,Democrat
28035,1984,0.0,0.0,5.0,Not Religious,Democrat
28036,1984,0.0,1.0,1.0,Religious,Republican
28038,1984,50.0,0.0,5.0,Not Religious,Democrat
28039,1984,50.0,1.0,5.0,Religious,Democrat
28040,1984,10.0,0.0,1.0,Not Religious,Republican
28041,1984,80.0,1.0,5.0,Religious,Democrat
28042,1984,0.0,1.0,2.0,Religious,Independent
28043,1984,0.0,1.0,2.0,Religious,Independent
28045,1984,50.0,0.0,1.0,Not Religious,Republican
28046,1984,20.0,1.0,3.0,Religious,No preference
28047,1984,0.0,1.0,1.0,Religious,Republican
28048,1984,50.0,1.0,3.0,Religious,No preference
28049,1984,30.0,1.0,2.0,Religious,Independent
28050,1984,0.0,1.0,1.0,Religious,Republican
28051,1984,30.0,1.0,1.0,Religious,Republican
28052,1984,50.0,1.0,3.0,Religious,No preference
28053,1984,0.0,1.0,5.0,Religious,Democrat
28054,1984,60.0,1.0,5.0,Religious,Democrat
28055,1984,50.0,0.0,3.0,Not Religious,No preference
28056,1984,3.0,1.0,2.0,Religious,Independent
28058,1984,0.0,1.0,1.0,Religious,Republican
28059,1984,50.0,1.0,5.0,Religious,Democrat
28061,1984,60.0,0.0,5.0,Not Religious,Democrat
28062,1984,15.0,1.0,5.0,Religious,Democrat
28063,1984,0.0,1.0,1.0,Religious,Republican
28064,1984,50.0,0.0,3.0,Not Religious,No preference
28066,1984,0.0,1.0,1.0,Religious,Republican
28067,1984,50.0,1.0,3.0,Religious,No preference
28068,1984,50.0,0.0,3.0,Not Religious,No preference
28069,1984,50.0,0.0,2.0,Not Religious,Independent
28070,1984,15.0,1.0,2.0,Religious,Independent
28072,1984,30.0,0.0,2.0,Not Religious,Independent
28073,1984,50.0,0.0,2.0,Not Religious,Independent
28074,1984,10.0,1.0,5.0,Religious,Democrat
28075,1984,0.0,1.0,1.0,Religious,Republican
28076,1984,50.0,0.0,5.0,Not Religious,Democrat
28077,1984,0.0,1.0,5.0,Religious,Democrat
28078,1984,30.0,0.0,5.0,Not Religious,Democrat
28081,1984,0.0,0.0,2.0,Not Religious,Independent
28084,1984,50.0,1.0,5.0,Religious,Democrat
28085,1984,20.0,0.0,2.0,Not Religious,Independent
28093,1984,10.0,1.0,5.0,Religious,Democrat
28094,1984,0.0,1.0,1.0,Religious,Republican
28095,1984,0.0,1.0,3.0,Religious,No preference
28096,1984,40.0,0.0,1.0,Not Religious,Republican
28098,1984,50.0,1.0,2.0,Religious,Independent
28099,1984,15.0,1.0,5.0,Religious,Democrat
28100,1984,45.0,1.0,1.0,Religious,Republican
28101,1984,40.0,1.0,3.0,Religious,No preference
28103,1984,60.0,1.0,2.0,Religious,Independent
28105,1984,10.0,1.0,5.0,Religious,Democrat
28106,1984,0.0,1.0,2.0,Religious,Independent
28107,1984,50.0,0.0,1.0,Not Religious,Republican
28108,1984,70.0,1.0,2.0,Religious,Independent
28109,1984,0.0,0.0,3.0,Not Religious,No preference
28110,1984,0.0,1.0,3.0,Religious,No preference
28111,1984,0.0,1.0,5.0,Religious,Democrat
28112,1984,0.0,1.0,5.0,Religious,Democrat
28113,1984,15.0,0.0,5.0,Not Religious,Democrat
28115,1984,50.0,1.0,5.0,Religious,Democrat
28116,1984,0.0,1.0,1.0,Religious,Republican
28117,1984,40.0,1.0,5.0,Religious,Democrat
28118,1984,50.0,0.0,2.0,Not Religious,Independent
28120,1984,50.0,1.0,5.0,Religious,Democrat
28121,1984,0.0,1.0,1.0,Religious,Republican
28122,1984,50.0,0.0,2.0,Not Religious,Independent
28123,1984,30.0,1.0,5.0,Religious,Democrat
28124,1984,20.0,1.0,5.0,Religious,Democrat
28125,1984,0.0,0.0,5.0,Not Religious,Democrat
28126,1984,0.0,1.0,5.0,Religious,Democrat
28128,1984,30.0,1.0,5.0,Religious,Democrat
28130,1984,50.0,1.0,5.0,Religious,Democrat
28131,1984,0.0,1.0,5.0,Religious,Democrat
28132,1984,50.0,1.0,2.0,Religious,Independent
28133,1984,30.0,1.0,1.0,Religious,Republican
28134,1984,0.0,1.0,2.0,Religious,Independent
28135,1984,0.0,1.0,1.0,Religious,Republican
28136,1984,50.0,1.0,5.0,Religious,Democrat
28137,1984,50.0,1.0,5.0,Religious,Democrat
28139,1984,50.0,0.0,2.0,Not Religious,Independent
28140,1984,0.0,1.0,2.0,Religious,Independent
28141,1984,50.0,0.0,1.0,Not Religious,Republican
28142,1984,50.0,1.0,1.0,Religious,Republican
28143,1984,50.0,1.0,5.0,Religious,Democrat
28145,1984,0.0,1.0,1.0,Religious,Republican
28146,1984,0.0,1.0,1.0,Religious,Republican
28147,1984,50.0,1.0,2.0,Religious,Independent
28148,1984,0.0,0.0,1.0,Not Religious,Republican
28149,1984,0.0,1.0,5.0,Religious,Democrat
28152,1984,0.0,1.0,1.0,Religious,Republican
28153,1984,0.0,1.0,5.0,Religious,Democrat
28154,1984,0.0,1.0,1.0,Religious,Republican
28155,1984,50.0,1.0,1.0,Religious,Republican
28156,1984,70.0,1.0,1.0,Religious,Republican
28157,1984,40.0,1.0,5.0,Religious,Democrat
28158,1984,25.0,1.0,2.0,Religious,Independent
28159,1984,0.0,1.0,3.0,Religious,No preference
28161,1984,15.0,1.0,1.0,Religious,Republican
28162,1984,15.0,1.0,5.0,Religious,Democrat
28163,1984,0.0,1.0,1.0,Religious,Republican
28164,1984,50.0,1.0,2.0,Religious,Independent
28165,1984,0.0,0.0,5.0,Not Religious,Democrat
28166,1984,0.0,1.0,5.0,Religious,Democrat
28167,1984,40.0,1.0,1.0,Religious,Republican
28169,1984,0.0,1.0,2.0,Religious,Independent
28170,1984,50.0,1.0,5.0,Religious,Democrat
28171,1984,50.0,1.0,2.0,Religious,Independent
28172,1984,30.0,1.0,2.0,Religious,Independent
28174,1984,0.0,1.0,5.0,Religious,Democrat
28175,1984,0.0,0.0,5.0,Not Religious,Democrat
28179,1984,50.0,1.0,2.0,Religious,Independent
28180,1984,0.0,1.0,5.0,Religious,Democrat
28181,1984,70.0,1.0,2.0,Religious,Independent
28183,1984,15.0,1.0,5.0,Religious,Democrat
28184,1984,65.0,1.0,2.0,Religious,Independent
28186,1984,30.0,1.0,5.0,Religious,Democrat
28187,1984,60.0,1.0,1.0,Religious,Republican
28188,1984,30.0,1.0,1.0,Religious,Republican
28190,1984,50.0,0.0,5.0,Not Religious,Democrat
28191,1984,98.5,1.0,5.0,Religious,Democrat
28192,1984,0.0,1.0,3.0,Religious,No preference
28193,1984,50.0,1.0,5.0,Religious,Democrat
28194,1984,50.0,1.0,5.0,Religious,Democrat
28196,1984,25.0,1.0,2.0,Religious,Independent
28198,1984,50.0,1.0,5.0,Religious,Democrat
28200,1984,40.0,1.0,1.0,Religious,Republican
28201,1984,50.0,1.0,5.0,Religious,Democrat
28202,1984,0.0,1.0,1.0,Religious,Republican
28203,1984,0.0,1.0,3.0,Religious,No preference
28204,1984,40.0,1.0,5.0,Religious,Democrat
28206,1984,10.0,1.0,1.0,Religious,Republican
28208,1984,50.0,1.0,2.0,Religious,Independent
28209,1984,50.0,1.0,5.0,Religious,Democrat
28210,1984,40.0,1.0,1.0,Religious,Republican
28211,1984,20.0,1.0,5.0,Religious,Democrat
28212,1984,50.0,1.0,5.0,Religious,Democrat
28213,1984,50.0,1.0,5.0,Religious,Democrat
28214,1984,50.0,1.0,1.0,Religious,Republican
28215,1984,0.0,1.0,2.0,Religious,Independent
28216,1984,0.0,1.0,1.0,Religious,Republican
28217,1984,0.0,1.0,1.0,Religious,Republican
28218,1984,50.0,1.0,5.0,Religious,Democrat
28222,1984,30.0,1.0,2.0,Religious,Independent
28223,1984,0.0,1.0,1.0,Religious,Republican
28224,1984,50.0,1.0,2.0,Religious,Independent
28226,1984,0.0,1.0,2.0,Religious,Independent
28227,1984,40.0,1.0,5.0,Religious,Democrat
28228,1984,10.0,1.0,5.0,Religious,Democrat
28229,1984,0.0,1.0,5.0,Religious,Democrat
28230,1984,10.0,0.0,5.0,Not Religious,Democrat
28231,1984,0.0,1.0,1.0,Religious,Republican
28232,1984,50.0,1.0,5.0,Religious,Democrat
28233,1984,30.0,1.0,1.0,Religious,Republican
28234,1984,50.0,1.0,2.0,Religious,Independent
28235,1984,10.0,1.0,1.0,Religious,Republican
28237,1984,10.0,0.0,1.0,Not Religious,Republican
28238,1984,60.0,1.0,5.0,Religious,Democrat
28241,1984,0.0,1.0,2.0,Religious,Independent
28243,1984,60.0,1.0,1.0,Religious,Republican
28244,1984,40.0,1.0,5.0,Religious,Democrat
28245,1984,20.0,1.0,3.0,Religious,No preference
28246,1984,98.5,1.0,1.0,Religious,Republican
28247,1984,60.0,1.0,1.0,Religious,Republican
28248,1984,50.0,1.0,1.0,Religious,Republican
28250,1984,30.0,0.0,1.0,Not Religious,Republican
28251,1984,50.0,1.0,2.0,Religious,Independent
28252,1984,30.0,1.0,5.0,Religious,Democrat
28253,1984,60.0,1.0,5.0,Religious,Democrat
28254,1984,60.0,1.0,5.0,Religious,Democrat
28255,1984,40.0,1.0,5.0,Religious,Democrat
28256,1984,15.0,1.0,2.0,Religious,Independent
28257,1984,50.0,0.0,5.0,Not Religious,Democrat
28258,1984,50.0,1.0,1.0,Religious,Republican
28259,1984,45.0,1.0,2.0,Religious,Independent
28260,1984,30.0,1.0,5.0,Religious,Democrat
28262,1984,0.0,1.0,1.0,Religious,Republican
28265,1984,40.0,1.0,2.0,Religious,Independent
28267,1984,50.0,1.0,5.0,Religious,Democrat
28270,1984,50.0,1.0,1.0,Religious,Republican
28271,1984,50.0,1.0,1.0,Religious,Republican
28272,1984,40.0,1.0,5.0,Religious,Democrat
28275,1984,15.0,1.0,2.0,Religious,Independent
28276,1984,0.0,1.0,1.0,Religious,Republican
28277,1984,50.0,1.0,2.0,Religious,Independent
28279,1984,30.0,1.0,3.0,Religious,No preference
28280,1984,0.0,1.0,1.0,Religious,Republican
28282,1984,60.0,0.0,5.0,Not Religious,Democrat
28283,1984,50.0,1.0,2.0,Religious,Independent
28284,1984,30.0,0.0,5.0,Not Religious,Democrat
28285,1984,50.0,1.0,5.0,Religious,Democrat
28286,1984,50.0,1.0,1.0,Religious,Republican
28288,1984,0.0,1.0,5.0,Religious,Democrat
28289,1984,30.0,1.0,2.0,Religious,Independent
28290,1984,50.0,0.0,2.0,Not Religious,Independent
28291,1984,0.0,1.0,5.0,Religious,Democrat
28292,1984,50.0,1.0,5.0,Religious,Democrat
28293,1984,30.0,1.0,5.0,Religious,Democrat
28295,1984,50.0,1.0,2.0,Religious,Independent
28297,1984,0.0,1.0,5.0,Religious,Democrat
28299,1984,50.0,1.0,1.0,Religious,Republican
28302,1984,0.0,1.0,5.0,Religious,Democrat
28304,1984,0.0,1.0,5.0,Religious,Democrat
28305,1984,15.0,1.0,3.0,Religious,No preference
28306,1984,10.0,1.0,2.0,Religious,Independent
28307,1984,50.0,1.0,1.0,Religious,Republican
28308,1984,50.0,1.0,1.0,Religious,Republican
28310,1984,40.0,1.0,1.0,Religious,Republican
28313,1984,50.0,1.0,1.0,Religious,Republican
28314,1984,50.0,0.0,2.0,Not Religious,Independent
28315,1984,0.0,1.0,5.0,Religious,Democrat
28316,1984,0.0,1.0,5.0,Religious,Democrat
28317,1984,15.0,1.0,5.0,Religious,Democrat
28318,1984,0.0,0.0,1.0,Not Religious,Republican
28319,1984,40.0,0.0,1.0,Not Religious,Republican
28320,1984,0.0,1.0,5.0,Religious,Democrat
28321,1984,40.0,0.0,5.0,Not Religious,Democrat
28322,1984,65.0,0.0,3.0,Not Religious,No preference
28323,1984,30.0,0.0,1.0,Not Religious,Republican
28324,1984,20.0,1.0,1.0,Religious,Republican
28325,1984,10.0,1.0,2.0,Religious,Independent
28326,1984,20.0,1.0,1.0,Religious,Republican
28327,1984,0.0,1.0,5.0,Religious,Democrat
28328,1984,0.0,1.0,2.0,Religious,Independent
28332,1984,0.0,1.0,3.0,Religious,No preference
28333,1984,0.0,0.0,5.0,Not Religious,Democrat
28334,1984,50.0,0.0,5.0,Not Religious,Democrat
28336,1984,70.0,1.0,1.0,Religious,Republican
28337,1984,50.0,0.0,5.0,Not Religious,Democrat
28338,1984,0.0,1.0,3.0,Religious,No preference
28339,1984,0.0,1.0,5.0,Religious,Democrat
28340,1984,98.5,1.0,2.0,Religious,Independent
28341,1984,50.0,1.0,5.0,Religious,Democrat
28342,1984,40.0,1.0,2.0,Religious,Independent
28343,1984,0.0,0.0,2.0,Not Religious,Independent
28344,1984,50.0,1.0,2.0,Religious,Independent
28346,1984,0.0,1.0,5.0,Religious,Democrat
28347,1984,80.0,0.0,5.0,Not Religious,Democrat
28348,1984,50.0,1.0,5.0,Religious,Democrat
28349,1984,50.0,1.0,5.0,Religious,Democrat
28350,1984,30.0,1.0,5.0,Religious,Democrat
28351,1984,10.0,1.0,5.0,Religious,Democrat
28352,1984,0.0,1.0,5.0,Religious,Democrat
28353,1984,50.0,1.0,5.0,Religious,Democrat
28354,1984,60.0,1.0,2.0,Religious,Independent
28355,1984,0.0,1.0,1.0,Religious,Republican
28356,1984,0.0,1.0,5.0,Religious,Democrat
28357,1984,15.0,1.0,1.0,Religious,Republican
28358,1984,30.0,1.0,1.0,Religious,Republican
28360,1984,20.0,1.0,5.0,Religious,Democrat
28362,1984,10.0,1.0,1.0,Religious,Republican
28363,1984,0.0,1.0,1.0,Religious,Republican
28364,1984,50.0,1.0,5.0,Religious,Democrat
28365,1984,50.0,1.0,5.0,Religious,Democrat
28366,1984,0.0,1.0,5.0,Religious,Democrat
28367,1984,0.0,1.0,1.0,Religious,Republican
28369,1984,50.0,1.0,5.0,Religious,Democrat
28370,1984,50.0,0.0,5.0,Not Religious,Democrat
28372,1984,0.0,1.0,5.0,Religious,Democrat
28373,1984,10.0,0.0,1.0,Not Religious,Republican
28374,1984,50.0,1.0,5.0,Religious,Democrat
28375,1984,30.0,1.0,5.0,Religious,Democrat
28376,1984,20.0,0.0,5.0,Not Religious,Democrat
28377,1984,0.0,0.0,5.0,Not Religious,Democrat
28378,1984,40.0,1.0,2.0,Religious,Independent
28379,1984,20.0,1.0,2.0,Religious,Independent
28380,1984,98.5,1.0,5.0,Religious,Democrat
28382,1984,50.0,0.0,1.0,Not Religious,Republican
28383,1984,15.0,1.0,5.0,Religious,Democrat
28385,1984,20.0,0.0,3.0,Not Religious,No preference
28386,1984,0.0,1.0,5.0,Religious,Democrat
28387,1984,0.0,0.0,5.0,Not Religious,Democrat
28389,1984,50.0,0.0,1.0,Not Religious,Republican
28390,1984,10.0,1.0,1.0,Religious,Republican
28392,1984,25.0,1.0,1.0,Religious,Republican
28394,1984,0.0,1.0,2.0,Religious,Independent
28395,1984,30.0,1.0,5.0,Religious,Democrat
28396,1984,50.0,0.0,1.0,Not Religious,Republican
28397,1984,0.0,1.0,1.0,Religious,Republican
28399,1984,20.0,1.0,1.0,Religious,Republican
28400,1984,0.0,1.0,1.0,Religious,Republican
28401,1984,30.0,1.0,5.0,Religious,Democrat
28402,1984,40.0,1.0,5.0,Religious,Democrat
28403,1984,50.0,1.0,5.0,Religious,Democrat
28404,1984,0.0,0.0,3.0,Not Religious,No preference
28407,1984,60.0,1.0,2.0,Religious,Independent
28408,1984,51.0,1.0,3.0,Religious,No preference
28409,1984,50.0,1.0,1.0,Religious,Republican
28410,1984,10.0,1.0,1.0,Religious,Republican
28411,1984,50.0,1.0,2.0,Religious,Independent
28413,1984,50.0,1.0,5.0,Religious,Democrat
28414,1984,50.0,1.0,1.0,Religious,Republican
28415,1984,30.0,1.0,5.0,Religious,Democrat
28416,1984,0.0,1.0,1.0,Religious,Republican
28418,1984,20.0,0.0,5.0,Not Religious,Democrat
28419,1984,40.0,1.0,2.0,Religious,Independent
28421,1984,50.0,1.0,5.0,Religious,Democrat
28422,1984,50.0,1.0,5.0,Religious,Democrat
28423,1984,0.0,1.0,3.0,Religious,No preference
28424,1984,10.0,0.0,3.0,Not Religious,No preference
28425,1984,50.0,1.0,2.0,Religious,Independent
28426,1984,0.0,1.0,1.0,Religious,Republican
28427,1984,10.0,1.0,5.0,Religious,Democrat
28428,1984,0.0,1.0,5.0,Religious,Democrat
28429,1984,15.0,1.0,5.0,Religious,Democrat
28430,1984,0.0,0.0,5.0,Not Religious,Democrat
28431,1984,0.0,1.0,3.0,Religious,No preference
28432,1984,50.0,1.0,2.0,Religious,Independent
28433,1984,0.0,1.0,2.0,Religious,Independent
28434,1984,30.0,0.0,2.0,Not Religious,Independent
28435,1984,50.0,1.0,5.0,Religious,Democrat
28436,1984,45.0,1.0,2.0,Religious,Independent
28437,1984,50.0,1.0,1.0,Religious,Republican
28438,1984,75.0,1.0,2.0,Religious,Independent
28439,1984,40.0,0.0,2.0,Not Religious,Independent
28440,1984,40.0,1.0,2.0,Religious,Independent
28441,1984,50.0,1.0,5.0,Religious,Democrat
28442,1984,25.0,1.0,5.0,Religious,Democrat
28443,1984,50.0,1.0,2.0,Religious,Independent
28444,1984,30.0,1.0,5.0,Religious,Democrat
